posteam,week,pass_attempt,rush_attempt,shotgun,no_huddle,qb_scramble,first_down_rush,first_down_pass,qb_dropback,pass_length,pass_location,run_location,run_gap,yards_after_catch,play_type,yards_gained,air_yards,epa,ydstogo,down
LV,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,middle,,,run,1.0,,-0.5316646,8.0,2.0
LV,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,middle,,,run,3.0,,-1.4865755,7.0,3.0
LV,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,left,,,,pass,0.0,4.0,-2.6900508,4.0,4.0
LV,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,right,guard,,run,2.0,,-0.4953156,10.0,1.0
LV,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,left,,,3.0,pass,6.0,3.0,0.23436041,8.0,2.0
LV,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,right,,,,pass,0.0,8.0,-1.782218,2.0,3.0
LV,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,pass,-3.0,,-0.4318064,20.0,1.0
LV,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,right,,,,pass,0.0,10.0,-0.45896,23.0,2.0
LV,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,left,,,9.0,pass,6.0,-3.0,-0.32197085,23.0,3.0
LV,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,short,left,,,17.0,pass,21.0,4.0,0.66754603,10.0,1.0
LV,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,right,,,8.0,pass,4.0,-4.0,0.038007952,10.0,1.0
LV,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,left,,,,pass,0.0,6.0,0.29878092,6.0,2.0
LV,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,right,tackle,,run,2.0,,-0.41731012,10.0,1.0
LV,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,middle,,,run,2.0,,-0.5872764,8.0,2.0
LV,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,deep,right,,,,pass,0.0,41.0,-1.5655857,6.0,3.0
LV,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,middle,,,0.0,pass,4.0,4.0,-0.048219364,10.0,1.0
LV,3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,,,,,pass,-5.0,,-1.5872412,6.0,2.0
LV,3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,,,left,tackle,,run,10.0,,0.12793049,11.0,3.0
LV,3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,middle,,,run,0.0,,-3.8228257,1.0,4.0
LV,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,right,,,,pass,0.0,11.0,-0.57522213,10.0,1.0
LV,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,right,,,0.0,pass,4.0,4.0,-0.4533234,10.0,2.0
LV,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,right,,,0.0,pass,4.0,4.0,-1.1610456,6.0,3.0
LV,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,short,left,,,13.0,pass,11.0,-2.0,0.59304553,10.0,1.0
LV,3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,short,left,,,-2.0,pass,5.0,7.0,0.05585798,10.0,1.0
LV,3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,short,left,,,1.0,pass,7.0,6.0,0.64500934,5.0,2.0
LV,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,left,,,,pass,0.0,2.0,-0.5063043,10.0,1.0
LV,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,short,left,,,25.0,pass,22.0,-3.0,1.8858213,10.0,2.0
LV,3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,short,middle,,,2.0,pass,12.0,10.0,0.76655835,10.0,1.0
LV,3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,short,left,,,8.0,pass,13.0,5.0,1.8156198,10.0,1.0
LV,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,pass,2.0,,1.053,0.0,
LV,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,short,right,,,6.0,pass,15.0,9.0,1.0421374,10.0,1.0
LV,3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,short,right,,,,pass,0.0,12.0,-5.1319113,10.0,1.0
LV,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,right,,,10.0,pass,9.0,-1.0,0.5738074,10.0,1.0
LV,3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,,,,,pass,-12.0,,-2.3440986,1.0,2.0
LV,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,left,,,4.0,pass,8.0,4.0,-0.20962685,13.0,3.0
LV,3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,short,middle,,,3.0,pass,16.0,13.0,3.2051628,5.0,4.0
LV,3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,deep,left,,,,pass,0.0,20.0,-0.5359342,10.0,1.0
LV,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,left,,,8.0,pass,6.0,-2.0,0.15421107,10.0,2.0
LV,3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,short,left,,,1.0,pass,7.0,6.0,1.028509,4.0,3.0
LV,3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,short,middle,,,,pass,0.0,11.0,-0.43524817,10.0,1.0
LV,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,short,left,,,0.0,pass,13.0,13.0,1.2790444,10.0,2.0
LV,3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,short,left,,,0.0,pass,6.0,6.0,0.33109945,10.0,1.0
LV,3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,short,left,,,0.0,pass,9.0,9.0,0.6833998,4.0,2.0
LV,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,right,,,,pass,0.0,6.0,-0.5310104,8.0,1.0
LV,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,short,right,,,0.0,pass,8.0,8.0,2.3558266,8.0,2.0
LV,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,deep,right,,,,pass,0.0,17.0,-0.6436926,10.0,1.0
LV,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,left,tackle,,run,2.0,,-0.4711969,18.0,2.0
LV,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,deep,middle,,,,pass,0.0,42.0,-1.076992,16.0,3.0
LV,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,right,end,,run,12.0,,0.5895909,10.0,1.0
LV,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,middle,,,run,1.0,,-0.47150654,10.0,1.0
LV,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,middle,,,run,3.0,,-0.6392723,9.0,2.0
LV,4,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,short,left,,,2.0,pass,14.0,12.0,2.0260298,6.0,3.0
LV,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,right,end,,run,0.0,,-0.57433504,10.0,1.0
LV,4,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,short,right,,,10.0,pass,14.0,4.0,1.4173546,10.0,2.0
LV,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,left,guard,,run,8.0,,0.57043797,10.0,1.0
LV,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,right,end,,run,10.0,,0.47862464,2.0,2.0
LV,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,middle,,,run,1.0,,-0.42290106,8.0,1.0
LV,4,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,right,guard,,run,4.0,,-0.2321032,7.0,2.0
LV,4,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,left,end,,run,3.0,,2.1831877,3.0,3.0
