NAME,POS,TEAM,DEPTH,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Week 17,Week 18,Avg,TM SNAP %,DEPTH_ranking,Avg_ranking,TM SNAP %_ranking,depth_score,TM_SNAP,avg_norm,rating,games,max_team_rating,team_relative_rating,final_rating,height,weight,headshot_url
Jake Hanson,OL,NYJ,2.0,,,,,,,20.0,62.0,21.0,,,,,,,,,,8,9.7,161.0,285.0,284.0,0.6666666666666667,0.09699999999999999,0.11267605633802817,0.05492824726134586,3,0.9085289514866979,0.06045844457841704,0.09232091120489193,76.0,297.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sxf7pg6khfwzwmjovuna"
Darian Kinnard,G,PHI,2.0,,,,,,,,3.0,,,,,,,,,,68.0,35,6.1,161.0,194.0,299.0,0.6666666666666667,0.061,0.49295774647887325,0.04809488784559208,2,0.7964776995305165,0.060384475138401984,0.09226913259688138,77.0,345.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ute8nw5q9qntkr9q0htr"
Nick Gates,OL,PHI,3.0,,,,,,,12.0,2.0,,14.0,,,,,,,,68.0,10,8.3,283.0,274.0,289.0,0.33333333333333337,0.083,0.14084507042253522,0.044552634324465316,4,0.7964776995305165,0.055937076895846365,0.08915595382709246,77.0,307.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mm6y8qrgmgv0nu5jvxbo"
Christian Jones,OT,ARI,2.0,,,,,,,,,,,,,,,,,9.0,65.0,37,10.9,161.0,190.0,282.0,0.6666666666666667,0.109,0.5211267605633803,0.050633854981742304,2,0.9079862284820032,0.055765003249436285,0.0890355022746054,77.0,333.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mqcbgefopzwcn4xu9zdf"
Frank Crum,OT,DEN,2.0,,,,,6.0,,2.0,1.0,,,,,,,,,,,1,0.8,161.0,320.0,328.0,0.6666666666666667,0.008,0.014084507042253521,0.045548669796557126,3,0.9128268388106415,0.049898477849209935,0.08492893449444695,79.0,315.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mtywrfeglevhqwgkygws"
Carter Warren,OT,NYJ,3.0,,,,,,,,,,,,,51.0,,,,35.0,55.0,23,13.2,283.0,223.0,271.0,0.33333333333333337,0.132,0.323943661971831,0.04501940532081378,3,0.9085289514866979,0.04955197657393852,0.08468638360175695,77.0,325.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cklgdmgtuqmqd9ldr1by"
Matt Waletzko,OT,DAL,2.0,,,,,,,,,,1.0,,,2.0,,9.0,,,,1,1.0,161.0,320.0,325.0,0.6666666666666667,0.01,0.014084507042253521,0.04564866979655713,3,0.9324726134585288,0.04895443484098348,0.08426810438868844,80.0,305.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wxzuw7dcmyqluqmgo6ib"
Christian Mahogany,G,DET,3.0,,,,,,,,,,,,,,3.0,,65.0,2.0,5.0,10,6.5,283.0,274.0,296.0,0.33333333333333337,0.065,0.14084507042253522,0.04335263432446531,4,0.9281986697965571,0.04670620173800438,0.08269434121660307,75.0,322.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yhgnfnxsk8cprr51sea0"
Nick Harris,C,CLE,4.0,,10.0,27.0,40.0,10.0,3.0,,,,,,,,,,,,,18,22.9,310.0,240.0,235.0,0.0,0.22899999999999998,0.2535211267605634,0.040210093896713615,5,0.9356132237871675,0.04297726119555208,0.08008408283688645,73.0,302.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fi6ivlcphteyqp30akm3"
Tyrese Robinson,G,NE,3.0,,,,,,,,,,1.0,,,,,,,,61.0,31,11.9,283.0,206.0,276.0,0.33333333333333337,0.11900000000000001,0.43661971830985913,0.03333547209181012,2,0.8818477308294209,0.037801845972270605,0.07646129218058942,75.0,326.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pz3fkf8gn1dlxuztt9t4"
Troy Fautanu,OT,PIT,2.0,,55.0,,,,,,,,,,,,,,,,,55,41.0,161.0,147.0,193.0,0.6666666666666667,0.41,0.7746478873239436,0.03455894627021388,1,0.9165341158059467,0.0377061209989164,0.07639428469924148,76.0,317.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d982cvnj8esofwxu1hgp"
Dylan McMahon,OL,LAR,2.0,,,,,,,,,,,,,,,,,,66.0,66,6.5,161.0,18.0,296.0,0.6666666666666667,0.065,0.9295774647887324,0.03139110589462703,1,0.8463311424100155,0.037090807984729954,0.07596356558931097,75.0,305.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/smuzvs14f4pbzs4hcn7b"
Calvin Anderson,OT,PIT,3.0,,,,,,9.0,,1.0,,1.0,,,2.0,,,,,,2,1.9,283.0,310.0,318.0,0.33333333333333337,0.019,0.028169014084507043,0.03277423056859677,4,0.9165341158059467,0.0357588768420006,0.07503121378940042,77.0,300.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/duyjoa6gnovhov6rn0mu"
Travis Glover,OT,GB,2.0,,,,,,,,,,,,4.0,,,,9.0,,,1,1.2,161.0,320.0,322.0,0.6666666666666667,0.012,0.014084507042253521,0.03049911319770475,2,0.9102528951486698,0.03350619740981257,0.0734543381868688,78.0,323.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/frbqh927u29ujl3qfj0j"
Andre Dillard,OT,GB,2.0,,,,,,,,,,,,4.0,,,,9.0,,,1,1.2,161.0,320.0,322.0,0.6666666666666667,0.012,0.014084507042253521,0.03049911319770475,2,0.9102528951486698,0.03350619740981257,0.0734543381868688,77.0,315.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zjva2yhlkarduzaqqrxm"
Elijah Klein,G,TB,2.0,,,,,,,,,,,,,,,3.0,,6.0,,0,0.8,161.0,333.0,328.0,0.6666666666666667,0.008,0.0,0.029896296296296303,2,0.9222247261345853,0.03241758266621597,0.07269230786635118,76.0,319.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f2s7dj6lfdbpmfzatb2q"
Andrew Stueber,OT,CIN,2.0,,,,,,,,,1.0,,,,,,4.0,,,,0,0.7,161.0,333.0,331.0,0.6666666666666667,0.006999999999999999,0.0,0.029862962962962966,2,0.9244913928012518,0.03230204542248555,0.07261143179573988,79.0,338.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tht0mnjltv9boiqjvvqm"
Trevor Keegan,G,PHI,2.0,,,,,,,,,,,,,,,,,,35.0,35,3.0,161.0,194.0,308.0,0.6666666666666667,0.03,0.49295774647887325,0.023530777256129374,1,0.7964776995305165,0.029543548137003186,0.07068048369590223,77.0,320.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gvva6sk6nq4lwqsqjzxi"
Austin Deculus,OL,HOU,2.0,,,,,,,,,,,,,,,,,,29.0,29,24.2,161.0,212.0,230.0,0.6666666666666667,0.242,0.4084507042253521,0.025655659885237353,1,0.8804310641627544,0.029139884914936062,0.07039791944045524,77.0,330.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/etvelnhqcu7ajdvuvzac"
Danny Pinter,C,IND,3.0,,,,,,,,,,,,,62.0,,76.0,,,,9,12.7,283.0,281.0,274.0,0.33333333333333337,0.127,0.1267605633802817,0.023273500260824205,2,0.9113862284820031,0.025536374737182874,0.067875462316028,76.0,300.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eupv6d52quhsl6gwyamr"
C.J. Hanson,G,KC,2.0,,,,,,,,,,,,,,,,,,31.0,31,2.7,161.0,206.0,311.0,0.6666666666666667,0.027000000000000003,0.43661971830985913,0.022541810119979137,1,0.9128507824726134,0.024693860763224374,0.06728570253425706,77.0,305.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iapezgi4epnwlt9y4lur"
Chris Paul,G,WAS,1.0,,,,,,,,,,,,,,,,,1.0,,0,0.1,1.0,333.0,339.0,1.0,0.001,0.0,0.02223888888888889,1,0.9256486697965571,0.024025194022886293,0.0668176358160204,76.0,324.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mr885ffyaer4nyo820dq"
Blake Freeland,OT,IND,3.0,,,,,,,1.0,,,,,,,,,,,22.0,2,2.1,283.0,310.0,315.0,0.33333333333333337,0.021,0.028169014084507043,0.01645378195096505,2,0.9113862284820031,0.01805357754677764,0.06263750428274435,79.0,305.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tlwwbebbpjamk0czpecm"
Jarrett Kingston,G,CAR,2.0,,,,,,,,1.0,,,,,,,,,,,0,0.1,161.0,333.0,339.0,0.6666666666666667,0.001,0.0,0.014831481481481485,1,0.8302410015649453,0.017864067726750664,0.06250484740872547,76.0,302.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yz10r0oo4oodts4n1qev"
Elijah Wilkinson,G,ATL,2.0,,,,,,,,,,,1.0,,,,,,,,0,0.1,161.0,333.0,339.0,0.6666666666666667,0.001,0.0,0.014831481481481485,1,0.8604870109546165,0.017236148009982827,0.06206530360698798,78.0,329.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z9ukzb9gm5apwdm6ygh8"
Max Scharping,G,PIT,2.0,,,,,,,,,,,,,,,,,7.0,,3,0.8,161.0,304.0,328.0,0.6666666666666667,0.008,0.04225352112676056,0.015652373500260826,1,0.9165341158059467,0.017077786009631557,0.06195445020674209,78.0,325.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/w1vfrlw2zfh9m9wg2fqu"
Lecitus Smith,C,NE,3.0,,,,,,,,3.0,,,,,,,,,,2.0,0,0.7,283.0,333.0,331.0,0.33333333333333337,0.006999999999999999,0.0,0.015048148148148149,2,0.8818477308294209,0.01706433845897027,0.06194503692127919,75.0,315.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rh2rw7nvm1a5iccgo571"
Nick Broeker,G,HOU,2.0,,,,,,,,,,,,,,,,,6.0,,0,0.5,161.0,333.0,334.0,0.6666666666666667,0.005,0.0,0.01489814814814815,1,0.8804310641627544,0.016921424918503458,0.061844997442952424,76.0,305.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jghdxd1cbiub91hj86bc"
Royce Newman,G,TB,2.0,,,,3.0,,,,,,,,,,,,,,,3,0.3,161.0,304.0,336.0,0.6666666666666667,0.003,0.04225352112676056,0.015569040166927492,1,0.9222247261345853,0.01688204591106942,0.061817432137748596,77.0,305.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vdaw8n7t5nxr4net9t5m"
Xavier Newman-Johnson,OL,NYJ,2.0,,,,,,,11.0,,,,,,,,,,,,1,1.3,161.0,320.0,320.0,0.6666666666666667,0.013000000000000001,0.014084507042253521,0.015266223265519043,1,0.9085289514866979,0.016803232566818826,0.06176226279677318,74.0,310.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ltlojovue9gzntpaubjn"
Brenden Jaimes,OL,LAC,2.0,,,,,,,,,,,,,,,,,10.0,,1,0.9,161.0,320.0,327.0,0.6666666666666667,0.009000000000000001,0.014084507042253521,0.015199556598852373,1,0.9059789514866979,0.01677694230523803,0.06174385961366662,77.0,300.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/g1mwcgjlxk4hri8vanm5"
Chris Glaser,OL,CHI,2.0,,,,,,,,,,,,,,,,1.0,,,0,0.5,161.0,333.0,334.0,0.6666666666666667,0.005,0.0,0.01489814814814815,1,0.921091392801252,0.016174451595774266,0.06132211611704199,76.0,300.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nbj7uqxggjsqlu6adnil"
Jackson Carman,OT,MIA,3.0,,,,,,,,,,,,,,,68.0,,,,8,12.9,283.0,285.0,272.0,0.33333333333333337,0.129,0.11267605633802817,0.011435341679707878,1,0.9244913928012518,0.012369332769078858,0.058658532938355205,77.0,345.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jiqm430wyjuosgwzsoez"
Wes Schweitzer,OL,NYJ,3.0,,,,,,,,,,,,,,1.0,,,,,0,0.3,283.0,333.0,336.0,0.33333333333333337,0.003,0.0,0.007457407407407409,1,0.9085289514866979,0.008208222088249652,0.05574575546177476,76.0,314.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yx1jsxusuk83sjwlwrie"
Wanya Morris,OT,KC,2.0,,,,,,,,,,,,,,,,,,,43,63.9,161.0,180.0,161.0,0.6666666666666667,0.639,0.6056338028169014,0.0,0,0.9128507824726134,0.0,0.05,78.0,310.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vc46l5oloqhlrcd3g1xz"
Walter Rouse,OT,MIN,3.0,,,,,,,,,,,,,,,,,,,0,0.0,283.0,333.0,343.0,0.33333333333333337,0.0,0.0,0.0,0,0.9205007824726134,0.0,0.05,78.0,323.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/g9kkhjqlqwxaoxh1a1sd"
Brandon Parker,OT,ATL,2.0,,,,,,,,,,,,,,,,,,,0,0.0,161.0,333.0,343.0,0.6666666666666667,0.0,0.0,0.0,0,0.8604870109546165,0.0,0.05,80.0,320.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/a9hbmokfukhplovejan7"
Ethan Driskell,OT,KC,3.0,,,,,,,,,,,,,,,,,,,2,0.3,283.0,310.0,336.0,0.33333333333333337,0.003,0.028169014084507043,0.0,0,0.9128507824726134,0.0,0.05,80.0,329.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mzt0rasxrc8vsctuxiwk"
Javon Foster,OT,JAX,2.0,,,,,,,,,,,,,,,,,,,0,0.0,161.0,333.0,343.0,0.6666666666666667,0.0,0.0,0.0,0,0.897147730829421,0.0,0.05,77.0,319.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x8kus4a9bv38cgdsdzcs"
Nick Zakelj,G,SF,2.0,,,,,,,,,,,,,,,,,,,9,15.0,161.0,281.0,263.0,0.6666666666666667,0.15,0.1267605633802817,0.0,0,0.9108195618153364,0.0,0.05,78.0,325.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wntxy78hzqtsmn4d8wli"
Austin Schlottmann,C,NYG,2.0,,,,,,,,,,,,,,,,,,,0,0.0,161.0,333.0,343.0,0.6666666666666667,0.0,0.0,0.0,0,0.9244913928012518,0.0,0.05,78.0,300.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q5nxacq2bq7u7sadwhnw"
Geron Christian,OT,CLE,2.0,,,,,,,,,,,,,,,,,,,0,0.0,161.0,333.0,343.0,0.6666666666666667,0.0,0.0,0.0,0,0.9356132237871675,0.0,0.05,77.0,315.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/darquy5teuxaglpisiw7"
Dominick Puni,G,SF,1.0,,,,,,,,,,,,,,,,,,,63,99.9,1.0,61.0,13.0,1.0,0.9990000000000001,0.8873239436619719,0.0,0,0.9108195618153364,0.0,0.05,77.0,320.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/u2ytp06z5bmmgtlezq5h"
D.J. Humphries,OL,KC,2.0,,,,,,,,,,,,,,,,,,,46,20.0,161.0,173.0,243.0,0.6666666666666667,0.2,0.647887323943662,0.0,0,0.9128507824726134,0.0,0.05,77.0,307.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ehmg3ymvanqw99lm7c3v"
Austen Pleasants,G,SF,2.0,,,,,,,,,,,,,,,,,,,22,32.8,161.0,226.0,206.0,0.6666666666666667,0.32799999999999996,0.30985915492957744,0.0,0,0.9108195618153364,0.0,0.05,79.0,312.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dzokzdol2hu66ddqgkdh"
Jacob Monk,C,GB,2.0,,,,,,,,,,,,,,,,,,,0,0.0,161.0,333.0,343.0,0.6666666666666667,0.0,0.0,0.0,0,0.9102528951486698,0.0,0.05,75.0,320.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tzs8qaezrdi7zkzzp8if"
Colby Sorsdal,G,DET,2.0,,,,,,,,,,,,,,,,,,,0,0.0,161.0,333.0,343.0,0.6666666666666667,0.0,0.0,0.0,0,0.9281986697965571,0.0,0.05,78.0,305.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hnoekqk5ldgbg8xaxfq5"
Michael Jurgens,G,MIN,2.0,,,,,,,,,,,,,,,,,,,0,0.0,161.0,333.0,343.0,0.6666666666666667,0.0,0.0,0.0,0,0.9205007824726134,0.0,0.05,76.0,311.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qcsivx7lcg1ofttpsifo"
Arlington Hambright,G,TEN,2.0,,,,,,,,,,,,,,,,,,,0,0.0,161.0,333.0,343.0,0.6666666666666667,0.0,0.0,0.0,0,0.9165101721439749,0.0,0.05,77.0,300.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yifchvo3ij5wbrquegqx"
Dan Feeney,C,MIN,2.0,,,,,,,,,,,,,,,,,,,0,0.0,161.0,333.0,343.0,0.6666666666666667,0.0,0.0,0.0,0,0.9205007824726134,0.0,0.05,76.0,310.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pwey0vlhbpz4fxq4r4ho"
Hunter Nourzad,C,KC,2.0,,,,,,,,,,,,,,,,,,,1,2.7,161.0,320.0,311.0,0.6666666666666667,0.027000000000000003,0.014084507042253521,0.0,0,0.9128507824726134,0.0,0.05,75.0,320.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uyk7zzqrr8r9x19yajsj"
Kingsley Suamataia,OT,KC,2.0,,,,,,,,,,,,,,,,,,,13,17.0,161.0,257.0,257.0,0.6666666666666667,0.17,0.18309859154929578,0.0,0,0.9128507824726134,0.0,0.05,76.0,325.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/r9lstm593zm7fgj4kgyg"
Will Clapp,C,BUF,,,,,,,,,,,,,,,,,,,67.0,67,8.6,,11.0,287.0,,0.086,0.9436619718309859,,1,0.8254184663536775,,,77.0,311.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fnfd1fi2ca98lzimo85z"
Sam Cosmi,G,WAS,,59.0,71.0,59.0,72.0,67.0,59.0,69.0,74.0,62.0,64.0,66.0,70.0,83.0,,78.0,68.0,83.0,58.0,68,99.9,,5.0,13.0,,0.9990000000000001,0.9577464788732394,,17,0.9256486697965571,,,78.0,295.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n6vudhzl0uiaffexr81u"
Tyre Phillips,OT,NYG,,,,,,,,,,,,,,,,,,,53.0,17,27.9,,245.0,219.0,,0.27899999999999997,0.23943661971830985,,1,0.9244913928012518,,,77.0,345.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dbjc0nonvxmz36umyyuk"
Zack Bailey,OL,NYJ,,,,,,,,,,,,,,,,,,,9.0,9,14.1,,281.0,265.0,,0.141,0.1267605633802817,,1,0.9085289514866979,,,77.0,299.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qoqyaunikht7xwlrlbbc"
Matt Hennessy,OL,SF,,,,,,,,12.0,,,,,,,,,,,3.0,2,2.4,,310.0,313.0,,0.024,0.028169014084507043,,2,0.9108195618153364,,,76.0,290.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zk8b21o8ncxnyu0gyf23"
AJ Arcuri,OT,LAR,,51.0,,,,,,,,,,,,,,,,,,25,35.4,,219.0,202.0,,0.354,0.352112676056338,,1,0.8463311424100155,,,,,
Aaron Banks,G,SF,,56.0,70.0,71.0,63.0,64.0,51.0,63.0,68.0,,64.0,63.0,42.0,,,54.0,46.0,,,59,82.5,,121.0,121.0,,0.825,0.8309859154929577,,13,0.9108195618153364,,,77.0,330.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oe8sqkw3aeh1nvfofzqk"
Anthony Bradford,G,SEA,,66.0,55.0,64.0,54.0,40.0,70.0,45.0,40.0,80.0,,60.0,4.0,,,,,,,52,77.9,,158.0,138.0,,0.779,0.7323943661971831,,11,0.915660172143975,,,77.0,345.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v3bcvlo7sv3h9tvooaoz"
Austin Corbett,C,CAR,,59.0,48.0,74.0,70.0,41.0,,,,,,,,,,,,,,58,93.9,,129.0,65.0,,0.9390000000000001,0.8169014084507042,,5,0.8302410015649453,,,76.0,305.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/w4tsicnvnrbxievvfxe4"
Austin Jackson,OL,MIA,,71.0,76.0,60.0,60.0,78.0,,69.0,65.0,61.0,,,,,,,,,,67,99.8,,11.0,16.0,,0.998,0.9436619718309859,,8,0.9244913928012518,,,77.0,310.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zwolexetiqcyxlfpm35u"
Alec Lindstrom,C,NYJ,,,,,,,,,,,,,,,,,,,,0,0.0,,333.0,343.0,,0.0,0.0,,0,0.9085289514866979,,,75.0,298.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cvtae9fiee1vgzac4b2b"
Atonio Mafi,G,IND,,,,,,,,,,,,,,,,,,,,0,0.0,,333.0,343.0,,0.0,0.0,,0,0.9113862284820031,,,75.0,339.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xdqzggyys7bapcjjajcl"
Andrew Raym,C,CAR,,,,,,,,,,,,,,,,,,,,0,0.0,,333.0,343.0,,0.0,0.0,,0,0.8302410015649453,,,76.0,305.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/drhhqmpse3kadfmy36lj"
Andrew Rupcich,G,TEN,,15.0,,,,,,,1.0,,,,,,,,,,,2,3.5,,310.0,306.0,,0.035,0.028169014084507043,,2,0.9165101721439749,,,78.0,323.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ojw3bwe2gocjqv3akyd0"
Andrew Thomas,OT,NYG,,71.0,56.0,72.0,69.0,72.0,79.0,,,,,,,,,,,,,69,100.0,,2.0,1.0,,1.0,0.971830985915493,,6,0.9244913928012518,,,77.0,326.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pakiyq0n1c61gvd6vwd9"
Ben Bartch,G,SF,,,,,,,,,,,,,7.0,48.0,10.0,,,,,21,7.9,,230.0,291.0,,0.079,0.29577464788732394,,3,0.9108195618153364,,,78.0,305.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uqzlhzsgqk0iutzsxxbq"
Bill Murray,G,CHI,,,,,,37.0,3.0,,2.0,,,,,,,,,,,14,8.8,,254.0,286.0,,0.08800000000000001,0.19718309859154928,,3,0.921091392801252,,,76.0,280.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ghks8fcivmvdzdgpu2dt"
Braden Smith,OT,IND,,45.0,56.0,56.0,66.0,70.0,70.0,61.0,64.0,54.0,64.0,70.0,55.0,,,,,,,60,67.2,,105.0,159.0,,0.672,0.8450704225352113,,12,0.9113862284820031,,,78.0,315.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nbrfzedrzha0uacrpezz"
Brandon Walton,OT,CAR,,,,,,,,,,,,,,,,,,,,0,0.0,,333.0,343.0,,0.0,0.0,,0,0.8302410015649453,,,77.0,300.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/czqziexz3bwyw7pe0eyx"
Chandler Brewer,OT,TEN,,,,,,,,,,,,,,,,,,,,0,0.0,,333.0,343.0,,0.0,0.0,,0,0.9165101721439749,,,78.0,319.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/afqu2wwmeqomsdpk4ljr"
Cam Fleming,OT,DEN,,,,,,,,,,,,,,,,,,,,0,0.0,,333.0,343.0,,0.0,0.0,,0,0.9128268388106415,,,,,
Cooper Hodges,OL,JAX,,,,1.0,,,,,29.0,33.0,,,,,,,,,,7,11.8,,290.0,277.0,,0.11800000000000001,0.09859154929577464,,3,0.897147730829421,,,76.0,295.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ix7xo8kkkuvjntigjhyj"
Connor McGovern,C,NYJ,,,,,,24.0,70.0,70.0,73.0,79.0,53.0,,,,,,,,,52,71.4,,158.0,151.0,,0.7140000000000001,0.7323943661971831,,6,0.9085289514866979,,,76.0,306.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ldgfrqc1yt4lkktp1iky"
Connor McGovern,C,NYJ,,,,,,24.0,70.0,70.0,73.0,79.0,53.0,,,,,,,,,52,71.4,,158.0,151.0,,0.7140000000000001,0.7323943661971831,,6,0.9085289514866979,,,77.0,308.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/quhuvopzzwf218gltane"
Chukwuma Okorafor,OT,NE,,12.0,,,,,,,,,,,,,,,,,,12,1.1,,266.0,324.0,,0.011000000000000001,0.16901408450704225,,1,0.8818477308294209,,,78.0,320.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nkljsjcdozi88uzackgz"
Chris Reed,G,NO,,,,,,,,,,,,,,,,,,,,0,0.0,,333.0,343.0,,0.0,0.0,,0,0.9079862284820032,,,75.0,320.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jq9alxtgwza6ik4fl1ek"
Calvin Throckmorton,G,DEN,,,,,,,,2.0,1.0,,,,,,,,,,,1,0.7,,320.0,331.0,,0.006999999999999999,0.014084507042253521,,2,0.9128268388106415,,,77.0,318.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b7pnhoyekaugqbwch2xa"
Connor Williams,C,SEA,,67.0,70.0,64.0,90.0,58.0,78.0,60.0,51.0,80.0,,,,,,,,,,68,100.0,,5.0,1.0,,1.0,0.9577464788732394,,9,0.915660172143975,,,77.0,298.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pmwlc2ff9pjeethlzoit"
David Andrews,C,NE,,65.0,68.0,52.0,9.0,,,,,,,,,,,,,,,48,77.9,,169.0,138.0,,0.779,0.676056338028169,,4,0.8818477308294209,,,75.0,300.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wgk8dyj0opob0dgutfz6"
Dakoda Shepley,OT,DAL,,,,,,,,,,,,,,,,9.0,,3.0,,4,6.2,,301.0,298.0,,0.062,0.056338028169014086,,2,0.9324726134585288,,,76.0,290.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/id5buaw7dmjferuexhqj"
George Fant,OT,SEA,,13.0,,,,,,,,17.0,,,,,,,,,,15,13.8,,252.0,268.0,,0.138,0.2112676056338028,,2,0.915660172143975,,,77.0,322.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p4gwfzzxibqi5uiiw5q7"
Isaiah Prince,OT,TEN,,,,,,,,,,,,29.0,,,,,,,,29,49.2,,212.0,182.0,,0.49200000000000005,0.4084507042253521,,1,0.9165101721439749,,,79.0,305.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dp1scgce6httdu0udyng"
Jackson Barton,OT,ARI,,,6.0,48.0,,,,,,,,,,,,,30.0,73.0,,39,57.3,,187.0,170.0,,0.573,0.5492957746478874,,4,0.9079862284820032,,,79.0,302.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bguilryx0xvj5w8o531k"
Javion Cohen,G,CLE,,,,,,,,,,,,,,,,,,,,0,0.0,,333.0,343.0,,0.0,0.0,,0,0.9356132237871675,,,76.0,305.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b23me8skcb0zmuhgn6yw"
Jovaughn Gwyn,OL,ATL,,,,,,,,,,,,,,,,,,,,0,0.0,,333.0,343.0,,0.0,0.0,,0,0.8604870109546165,,,74.0,300.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/g6gk4sgxjmtwmuyy6yfj"
